particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability
219,0.03183715344058154,0.023762601636242425,0.0,0.0,0.00872,1e-15,1e-06,1200.0,0.0,2,1,,0.0
220,0.07902064563776397,-0.0059557936907078494,0.0,0.0,0.00876,1e-15,1e-06,1200.0,0.0,5,2,,0.0
221,0.07032829930086261,-0.031539841051764286,0.0,0.0,0.0088,1e-15,1e-06,1200.0,0.0,6,1,,0.0
222,0.02129772260675625,0.002621374136615238,0.0,0.0,0.00884,1e-15,1e-06,1200.0,0.0,7,2,,0.0
223,0.07487554859410782,0.057914464880038645,0.0,0.0,0.00888,1e-15,1e-06,1200.0,0.0,8,1,,0.0
224,0.044776590215232545,0.02377265756401617,0.0,0.0,0.00892,1e-15,1e-06,1200.0,0.0,9,2,,0.0
225,0.09469752241892339,0.001951972398377208,0.0,0.0,0.008960000000000001,1e-15,1e-06,1200.0,0.0,1,1,,0.0
226,0.04516978779077505,0.008848382154817303,0.0,0.0,0.009000000000000001,1e-15,1e-06,1200.0,0.0,2,2,,0.0
227,0.0011067047607112262,0.023684175535443393,0.0,0.0,0.009040000000000001,1e-15,1e-06,1200.0,0.0,5,1,,0.0
228,0.09068931077718811,0.01974068003420753,0.0,0.0,0.009080000000000001,1e-15,1e-06,1200.0,0.0,6,2,,0.0
229,0.0879803286470349,0.029404473570293445,0.0,0.0,0.009120000000000001,1e-15,1e-06,1200.0,0.0,7,1,,0.0
230,0.0985302025764887,0.05357178073004922,0.0,0.0,0.009160000000000001,1e-15,1e-06,1200.0,0.0,8,2,,0.0
231,0.0884474020534086,-0.0284602654500766,0.0,0.0,0.009200000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
232,0.03921508968118676,0.0027823635288565522,0.0,0.0,0.00924,1e-15,1e-06,1200.0,0.0,1,2,,0.0
233,0.027148827261143652,0.013890190415497746,0.0,0.0,0.00928,1e-15,1e-06,1200.0,0.0,2,1,,0.0
234,0.06203819729609462,-0.030409645795940937,0.0,0.0,0.00932,1e-15,1e-06,1200.0,0.0,5,2,,0.0
235,0.06369642665080853,0.005358119870271267,0.0,0.0,0.00936,1e-15,1e-06,1200.0,0.0,6,1,,0.0
236,0.030646662933422192,0.009381347490465588,0.0,0.0,0.0094,1e-15,1e-06,1200.0,0.0,7,2,,0.0
237,0.07590238383740583,0.0014318379546907239,0.0,0.0,0.00944,1e-15,1e-06,1200.0,0.0,8,1,,0.0
238,0.05806950895141521,0.019184499775714688,0.0,0.0,0.00948,1e-15,1e-06,1200.0,0.0,9,2,,0.0
239,0.07909013957733824,-0.02632419411899338,0.0,0.0,0.00952,1e-15,1e-06,1200.0,0.0,1,1,,0.0
240,0.07709211853051713,-0.0260436696168235,0.0,0.0,0.00956,1e-15,1e-06,1200.0,0.0,2,2,,0.0
241,0.08660766419272932,-0.017388591488914282,0.0,0.0,0.009600000000000001,1e-15,1e-06,1200.0,0.0,5,1,,0.0
242,0.07155918101771516,-0.004158093727400509,0.0,0.0,0.009640000000000001,1e-15,1e-06,1200.0,0.0,6,2,,0.0
243,0.01293404646312609,0.025151518299136807,0.0,0.0,0.009680000000000001,1e-15,1e-06,1200.0,0.0,7,1,,0.0
244,0.0835159068025237,-0.0014888001754105955,0.0,0.0,0.009720000000000001,1e-15,1e-06,1200.0,0.0,8,2,,0.0
245,0.05950081904373184,-0.029849911189864933,0.0,0.0,0.009760000000000001,1e-15,1e-06,1200.0,0.0,9,1,,0.0
246,0.05922083778638045,0.005905889427191743,0.0,0.0,0.009800000000000001,1e-15,1e-06,1200.0,0.0,1,2,,0.0
247,0.07282182823319337,0.007742672247908842,0.0,0.0,0.009840000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
248,0.05806358026566919,0.022094430255391116,0.0,0.0,0.009880000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
249,0.0662323725105761,-0.0022596259195443035,0.0,0.0,0.00992,1e-15,1e-06,1200.0,0.0,6,1,,0.0
250,0.07181216831125546,0.023091595692819558,0.0,0.0,0.00996,1e-15,1e-06,1200.0,0.0,7,2,,0.0
251,0.07176792831924526,0.05355816999661157,0.0,0.0,0.01,1e-15,1e-06,1200.0,0.0,8,1,,0.0
252,0.0747112388250732,-0.02258412375553917,0.0,0.0,0.01004,1e-15,1e-06,1200.0,0.0,9,2,,0.0
253,0.05461667532209907,0.014901413861349234,0.0,0.0,0.01008,1e-15,1e-06,1200.0,0.0,1,1,,0.0
254,0.0627919045978846,0.05169685608761343,0.0,0.0,0.01012,1e-15,1e-06,1200.0,0.0,2,2,,0.0
255,0.03155467131901748,0.017684785559051456,0.0,0.0,0.01016,1e-15,1e-06,1200.0,0.0,5,1,,0.0
256,0.06117930301416863,0.017146239186608726,0.0,0.0,0.0102,1e-15,1e-06,1200.0,0.0,6,2,,0.0
257,0.09272854649612228,-0.024276178357675093,0.0,0.0,0.01024,1e-15,1e-06,1200.0,0.0,7,1,,0.0
258,0.06138429928885328,0.049880811966763444,0.0,0.0,0.010280000000000001,1e-15,1e-06,1200.0,0.0,8,2,,0.0
259,0.06275150029594577,-0.033098185834001856,0.0,0.0,0.010320000000000001,1e-15,1e-06,1200.0,0.0,9,1,,0.0
260,0.02300329111537109,0.024029581341342417,0.0,0.0,0.010360000000000001,1e-15,1e-06,1200.0,0.0,1,2,,0.0
261,0.004748331980920012,0.004614678555868949,0.0,0.0,0.010400000000000001,1e-15,1e-06,1200.0,0.0,2,1,,0.0
262,0.03682956533246322,0.015416013546899643,0.0,0.0,0.010440000000000001,1e-15,1e-06,1200.0,0.0,5,2,,0.0
263,0.07486809815277246,0.03239869921674795,0.0,0.0,0.010480000000000001,1e-15,1e-06,1200.0,0.0,6,1,,0.0
264,0.08709463722184002,-0.0030770676620298205,0.0,0.0,0.010520000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
265,0.08265324761676039,-0.029094295268985847,0.0,0.0,0.010560000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
266,0.0598485385736094,-0.0065346134693680495,0.0,0.0,0.0106,1e-15,1e-06,1200.0,0.0,9,2,,0.0
267,0.09731006322832027,-0.0035764790613599324,0.0,0.0,0.01064,1e-15,1e-06,1200.0,0.0,1,1,,0.0
268,0.07971937781367827,-0.003362268756744795,0.0,0.0,0.01068,1e-15,1e-06,1200.0,0.0,2,2,,0.0
269,0.10130547947592788,0.013213685350348644,0.0,0.0,0.01072,1e-15,1e-06,1200.0,0.0,5,1,,0.0
270,0.061357031903941914,0.023779135694995106,0.0,0.0,0.01076,1e-15,1e-06,1200.0,0.0,6,2,,0.0
271,0.08157462997998612,0.016949403822263162,0.0,0.0,0.0108,1e-15,1e-06,1200.0,0.0,7,1,,0.0
272,0.08740684893787018,0.04388219900796324,0.0,0.0,0.01084,1e-15,1e-06,1200.0,0.0,8,2,,0.0
273,0.025669338862620402,0.0005866665013211026,0.0,0.0,0.01088,1e-15,1e-06,1200.0,0.0,9,1,,0.0
274,0.07613974370403886,0.04871356637013851,0.0,0.0,0.010920000000000001,1e-15,1e-06,1200.0,0.0,1,2,,0.0
275,0.06951615212975244,0.026612515932949686,0.0,0.0,0.010960000000000001,1e-15,1e-06,1200.0,0.0,2,1,,0.0
276,0.08348376845115858,0.009092165369218004,0.0,0.0,0.011000000000000001,1e-15,1e-06,1200.0,0.0,5,2,,0.0
277,0.075556133453035,0.028314718573711803,0.0,0.0,0.011040000000000001,1e-15,1e-06,1200.0,0.0,6,1,,0.0
278,0.030074599723919935,0.009390025988129939,0.0,0.0,0.011080000000000001,1e-15,1e-06,1200.0,0.0,7,2,,0.0
279,0.053933496612954324,0.04432570120248891,0.0,0.0,0.011120000000000001,1e-15,1e-06,1200.0,0.0,8,1,,0.0
280,0.0538242869837362,-0.02617010156893283,0.0,0.0,0.011160000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
281,0.07725853227584835,-0.002371486804932014,0.0,0.0,0.011200000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
282,0.0868730085625634,0.0495671628752559,0.0,0.0,0.011240000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
283,0.05856453566229052,0.012010979923123936,0.0,0.0,0.01128,1e-15,1e-06,1200.0,0.0,5,1,,0.0
284,0.07084426706375878,0.05659265454311531,0.0,0.0,0.01132,1e-15,1e-06,1200.0,0.0,6,2,,0.0
285,0.026833044944576997,0.005199050031164019,0.0,0.0,0.01136,1e-15,1e-06,1200.0,0.0,7,1,,0.0
286,0.07160064991490317,-0.03220523779639393,0.0,0.0,0.0114,1e-15,1e-06,1200.0,0.0,8,2,,0.0
287,0.05663991607610656,-0.013902200353060709,0.0,0.0,0.01144,1e-15,1e-06,1200.0,0.0,9,1,,0.0
288,0.057413197290302524,-0.0246266167619983,0.0,0.0,0.01148,1e-15,1e-06,1200.0,0.0,1,2,,0.0
289,0.04277685645012756,0.017750727299392702,0.0,0.0,0.01152,1e-15,1e-06,1200.0,0.0,2,1,,0.0
290,0.07083084529677099,-0.030312173683247113,0.0,0.0,0.01156,1e-15,1e-06,1200.0,0.0,5,2,,0.0
291,0.05535893912359308,-0.032361601338357554,0.0,0.0,0.011600000000000001,1e-15,1e-06,1200.0,0.0,6,1,,0.0
292,0.09892605089466708,0.06125269958610685,0.0,0.0,0.011640000000000001,1e-15,1e-06,1200.0,0.0,7,2,,0.0
293,0.08641159124979658,0.030522569022265644,0.0,0.0,0.011680000000000001,1e-15,1e-06,1200.0,0.0,8,1,,0.0
294,0.0034229553752924235,0.02017992247876185,0.0,0.0,0.011720000000000001,1e-15,1e-06,1200.0,0.0,9,2,,0.0
295,0.08190324968242926,-0.027750920879501643,0.0,0.0,0.011760000000000001,1e-15,1e-06,1200.0,0.0,1,1,,0.0
296,0.05394214499961992,0.058252972685075545,0.0,0.0,0.011800000000000001,1e-15,1e-06,1200.0,0.0,2,2,,0.0
297,0.06543802535501791,-0.023603888621250225,0.0,0.0,0.011840000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
298,0.021381495634858375,0.019273981325935823,0.0,0.0,0.011880000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
299,0.03199649949072897,0.004922369053813758,0.0,0.0,0.011920000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
300,0.07333105128017166,0.0027633987486113303,0.0,0.0,0.01196,1e-15,1e-06,1200.0,0.0,8,2,,0.0
301,0.02247042235367443,0.0027316913577678467,0.0,0.0,0.012,1e-15,1e-06,1200.0,0.0,9,1,,0.0
302,0.011410845197585708,0.019358253499535853,0.0,0.0,0.01204,1e-15,1e-06,1200.0,0.0,1,2,,0.0
303,0.05904638793820054,0.0572193783865984,0.0,0.0,0.01208,1e-15,1e-06,1200.0,0.0,2,1,,0.0
304,0.04484605181622008,0.012644630007545723,0.0,0.0,0.01212,1e-15,1e-06,1200.0,0.0,5,2,,0.0
305,0.06007466760244332,0.04332776195668607,0.0,0.0,0.01216,1e-15,1e-06,1200.0,0.0,6,1,,0.0
306,0.06991333138042587,-0.028197736717210646,0.0,0.0,0.0122,1e-15,1e-06,1200.0,0.0,7,2,,0.0
307,0.0694234241805865,0.027530935692478945,0.0,0.0,0.012240000000000001,1e-15,1e-06,1200.0,0.0,8,1,,0.0
308,0.08315846956465615,-0.01595722459944268,0.0,0.0,0.012280000000000001,1e-15,1e-06,1200.0,0.0,9,2,,0.0
309,0.09291033157833306,-0.016919259705250347,0.0,0.0,0.012320000000000001,1e-15,1e-06,1200.0,0.0,1,1,,0.0
310,0.08174258480565222,0.06241265051605188,0.0,0.0,0.012360000000000001,1e-15,1e-06,1200.0,0.0,2,2,,0.0
311,0.047919807553451106,0.019112851165194136,0.0,0.0,0.012400000000000001,1e-15,1e-06,1200.0,0.0,5,1,,0.0
312,0.053851383462092756,-0.019975888637446863,0.0,0.0,0.012440000000000001,1e-15,1e-06,1200.0,0.0,6,2,,0.0
313,0.0780079525239506,-0.035124971103339044,0.0,0.0,0.012480000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
314,0.08462299427673793,-0.025234393925161438,0.0,0.0,0.012520000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
315,0.08161795339523999,0.03684877732178536,0.0,0.0,0.012560000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
316,0.0134140795251478,0.01158266830000855,0.0,0.0,0.012600000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
317,0.09752996648795287,0.00565918813440667,0.0,0.0,0.01264,1e-15,1e-06,1200.0,0.0,2,1,,0.0
318,0.06527315405783854,-0.031161783127976003,0.0,0.0,0.01268,1e-15,1e-06,1200.0,0.0,5,2,,0.0
319,0.06877793740543231,-0.016967446725818243,0.0,0.0,0.01272,1e-15,1e-06,1200.0,0.0,6,1,,0.0
320,0.06191306751751644,0.04161626431729677,0.0,0.0,0.01276,1e-15,1e-06,1200.0,0.0,7,2,,0.0
321,0.05808680850870794,0.04764026511339924,0.0,0.0,0.0128,1e-15,1e-06,1200.0,0.0,8,1,,0.0
322,0.06886643408474752,-0.008869726589250084,0.0,0.0,0.01284,1e-15,1e-06,1200.0,0.0,9,2,,0.0
323,0.058870121985403576,-0.011405394622268524,0.0,0.0,0.01288,1e-15,1e-06,1200.0,0.0,1,1,,0.0
324,0.09752840987098614,0.062074183855021045,0.0,0.0,0.012920000000000001,1e-15,1e-06,1200.0,0.0,2,2,,0.0
325,0.06175513702265882,0.016954068102450353,0.0,0.0,0.012960000000000001,1e-15,1e-06,1200.0,0.0,5,1,,0.0
326,0.054323097458155396,0.013681660180821531,0.0,0.0,0.013000000000000001,1e-15,1e-06,1200.0,0.0,6,2,,0.0
327,0.08784558018036108,0.027204454827082624,0.0,0.0,0.013040000000000001,1e-15,1e-06,1200.0,0.0,7,1,,0.0
328,0.07314643389099806,0.029084553819708474,0.0,0.0,0.013080000000000001,1e-15,1e-06,1200.0,0.0,8,2,,0.0
329,0.0015754234329221043,0.01193957563435456,0.0,0.0,0.013120000000000001,1e-15,1e-06,1200.0,0.0,9,1,,0.0
330,0.0021250202843923227,0.009632289112858995,0.0,0.0,0.013160000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
331,0.06263072389766675,0.03601711833393916,0.0,0.0,0.013200000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
332,0.07846010534582401,0.06047488637913073,0.0,0.0,0.013240000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
333,0.07075511217291251,0.022368668329381704,0.0,0.0,0.013280000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
334,0.03546049834850311,0.013516768240841876,0.0,0.0,0.01332,1e-15,1e-06,1200.0,0.0,7,2,,0.0
335,0.08104770249559902,0.03497754770140903,0.0,0.0,0.01336,1e-15,1e-06,1200.0,0.0,8,1,,0.0
336,0.02472201767296623,0.018711037365360745,0.0,0.0,0.0134,1e-15,1e-06,1200.0,0.0,9,2,,0.0
337,0.06282989499498791,-0.03798593422014295,0.0,0.0,0.01344,1e-15,1e-06,1200.0,0.0,1,1,,0.0
338,0.09021178761480121,0.023607794565181042,0.0,0.0,0.01348,1e-15,1e-06,1200.0,0.0,2,2,,0.0
339,0.0649408555538999,-0.027263572373832427,0.0,0.0,0.01352,1e-15,1e-06,1200.0,0.0,5,1,,0.0
340,0.03187970907013084,0.009806477167975074,0.0,0.0,0.013560000000000001,1e-15,1e-06,1200.0,0.0,6,2,,0.0
341,0.027330838503495714,0.017769715179135552,0.0,0.0,0.013600000000000001,1e-15,1e-06,1200.0,0.0,7,1,,0.0
342,0.07658702802677138,0.009881718546402723,0.0,0.0,0.013640000000000001,1e-15,1e-06,1200.0,0.0,8,2,,0.0
343,0.07186142211393305,0.040605828805742025,0.0,0.0,0.013680000000000001,1e-15,1e-06,1200.0,0.0,9,1,,0.0
344,0.0978105412623818,-0.010329065767385235,0.0,0.0,0.013720000000000001,1e-15,1e-06,1200.0,0.0,1,2,,0.0
345,0.06110757070113687,0.02146975722726306,0.0,0.0,0.013760000000000001,1e-15,1e-06,1200.0,0.0,2,1,,0.0
346,0.07464511424900765,-0.033724832733945116,0.0,0.0,0.013800000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
347,0.06264836779835486,0.044686112002781296,0.0,0.0,0.013840000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
348,0.07980976500259479,0.06342246445082833,0.0,0.0,0.013880000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
349,0.08869906218422359,-0.026614744125840802,0.0,0.0,0.013920000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
350,0.09524513155786275,0.00876620687712481,0.0,0.0,0.013960000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
351,0.0662771353559311,-0.0004024835378561424,0.0,0.0,0.014,1e-15,1e-06,1200.0,0.0,1,1,,0.0
352,0.058620358500313205,-0.006260958773371952,0.0,0.0,0.01404,1e-15,1e-06,1200.0,0.0,2,2,,0.0
353,0.06656548154799306,0.051685057128453726,0.0,0.0,0.01408,1e-15,1e-06,1200.0,0.0,5,1,,0.0
354,0.06700791734982724,-0.011582903063320639,0.0,0.0,0.01412,1e-15,1e-06,1200.0,0.0,6,2,,0.0
355,0.10112449046596748,0.03638954457898607,0.0,0.0,0.01416,1e-15,1e-06,1200.0,0.0,7,1,,0.0
356,0.06729910204899653,0.04078047298778793,0.0,0.0,0.0142,1e-15,1e-06,1200.0,0.0,8,2,,0.0
357,0.06296202942745009,0.0237426175657105,0.0,0.0,0.014240000000000001,1e-15,1e-06,1200.0,0.0,9,1,,0.0
358,0.07497515697756478,-0.02790992374090818,0.0,0.0,0.014280000000000001,1e-15,1e-06,1200.0,0.0,1,2,,0.0
359,0.06701646336246317,-0.014946977448454545,0.0,0.0,0.014320000000000001,1e-15,1e-06,1200.0,0.0,2,1,,0.0
360,0.05961475801129746,-0.02942214569871627,0.0,0.0,0.014360000000000001,1e-15,1e-06,1200.0,0.0,5,2,,0.0
361,0.016239293017665676,0.004490364623045992,0.0,0.0,0.014400000000000001,1e-15,1e-06,1200.0,0.0,6,1,,0.0
362,0.052053985214429124,0.015216009854406506,0.0,0.0,0.014440000000000001,1e-15,1e-06,1200.0,0.0,7,2,,0.0
363,0.09603248488274475,-0.03366422251211576,0.0,0.0,0.014480000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
364,0.0369314040518198,0.005494792147187096,0.0,0.0,0.014520000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
365,0.061815684401710896,0.0032791743176389275,0.0,0.0,0.014560000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
366,0.062326285924521135,0.028058007596587276,0.0,0.0,0.014600000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
367,0.09253261057150573,0.05623386129264868,0.0,0.0,0.014640000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
368,0.03801499231441512,0.0046179130428687445,0.0,0.0,0.01468,1e-15,1e-06,1200.0,0.0,6,2,,0.0
369,0.04761904915773417,0.017966858173572346,0.0,0.0,0.01472,1e-15,1e-06,1200.0,0.0,7,1,,0.0
370,0.06481379544361736,0.0166209973769769,0.0,0.0,0.01476,1e-15,1e-06,1200.0,0.0,8,2,,0.0
371,0.059393319860874906,0.0008590422857130263,0.0,0.0,0.0148,1e-15,1e-06,1200.0,0.0,9,1,,0.0
372,0.08216496294053252,0.05291528841580895,0.0,0.0,0.01484,1e-15,1e-06,1200.0,0.0,1,2,,0.0
373,0.09491083464135491,0.012622697469090647,0.0,0.0,0.01488,1e-15,1e-06,1200.0,0.0,2,1,,0.0
374,0.008892687689316541,0.015389904744271639,0.0,0.0,0.014920000000000001,1e-15,1e-06,1200.0,0.0,5,2,,0.0
375,0.09068738637208079,0.060810648651012184,0.0,0.0,0.014960000000000001,1e-15,1e-06,1200.0,0.0,6,1,,0.0
376,0.09451459570711958,-0.03004354016629251,0.0,0.0,0.015000000000000001,1e-15,1e-06,1200.0,0.0,7,2,,0.0
377,0.06513755216970477,-0.007143274429110089,0.0,0.0,0.015040000000000001,1e-15,1e-06,1200.0,0.0,8,1,,0.0
378,0.062263780215957215,-0.018842321125260405,0.0,0.0,0.015080000000000001,1e-15,1e-06,1200.0,0.0,9,2,,0.0
379,0.0034094148415416184,0.009878618188957534,0.0,0.0,0.015120000000000001,1e-15,1e-06,1200.0,0.0,1,1,,0.0
380,0.09268936306831027,-0.011181628535836477,0.0,0.0,0.015160000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
381,0.09118550461808025,-0.02826317001990823,0.0,0.0,0.015200000000000002,1e-15,1e-06,1200.0,0.0,5,1,,0.0
382,0.06311046955477478,-0.002366901772770828,0.0,0.0,0.015240000000000002,1e-15,1e-06,1200.0,0.0,6,2,,0.0
383,0.09465959878739034,0.06329845123738764,0.0,0.0,0.015280000000000002,1e-15,1e-06,1200.0,0.0,7,1,,0.0
384,0.034199843076038634,0.017530697721322663,0.0,0.0,0.015320000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
385,0.07520378956734296,0.05301335638253324,0.0,0.0,0.015360000000000002,1e-15,1e-06,1200.0,0.0,9,1,,0.0
386,0.09303339162316439,0.019601757339054546,0.0,0.0,0.0154,1e-15,1e-06,1200.0,0.0,1,2,,0.0
387,0.0936382069562167,0.02927541552650316,0.0,0.0,0.01544,1e-15,1e-06,1200.0,0.0,2,1,,0.0
388,0.09454086887080917,-0.004903811612313914,0.0,0.0,0.01548,1e-15,1e-06,1200.0,0.0,5,2,,0.0
389,0.044802496978627926,0.004648588817644148,0.0,0.0,0.01552,1e-15,1e-06,1200.0,0.0,6,1,,0.0
390,0.0877349073129887,-0.020539694527617707,0.0,0.0,0.015560000000000001,1e-15,1e-06,1200.0,0.0,7,2,,0.0
391,0.09146661063327413,0.03471075166274681,0.0,0.0,0.015600000000000001,1e-15,1e-06,1200.0,0.0,8,1,,0.0
392,0.10064840542104352,0.038793549598288096,0.0,0.0,0.01564,1e-15,1e-06,1200.0,0.0,9,2,,0.0
393,0.07947613467233111,-0.016308650526039643,0.0,0.0,0.015680000000000003,1e-15,1e-06,1200.0,0.0,1,1,,0.0
394,0.07372092706993162,0.04690895040132855,0.0,0.0,0.01572,1e-15,1e-06,1200.0,0.0,2,2,,0.0
395,0.08087769636124469,0.0012489948327187143,0.0,0.0,0.01576,1e-15,1e-06,1200.0,0.0,5,1,,0.0
396,0.07683930982563776,-0.02384904847415733,0.0,0.0,0.0158,1e-15,1e-06,1200.0,0.0,6,2,,0.0
397,0.09661271083682307,0.027644532345976844,0.0,0.0,0.01584,1e-15,1e-06,1200.0,0.0,7,1,,0.0
398,0.05673917102837303,-0.02144511619643032,0.0,0.0,0.015880000000000002,1e-15,1e-06,1200.0,0.0,8,2,,0.0
399,0.08371620848884477,0.04482503128050526,0.0,0.0,0.01592,1e-15,1e-06,1200.0,0.0,9,1,,0.0
400,0.08440791546661952,-0.0031342490741955486,0.0,0.0,0.015960000000000002,1e-15,1e-06,1200.0,0.0,1,2,,0.0
401,0.06304237291846085,0.02162278210012197,0.0,0.0,0.016,1e-15,1e-06,1200.0,0.0,2,1,,0.0
402,0.06548696933300828,0.02669648082370745,0.0,0.0,0.016040000000000002,1e-15,1e-06,1200.0,0.0,5,2,,0.0
403,0.07367173006865009,-0.005729384493102744,0.0,0.0,0.01608,1e-15,1e-06,1200.0,0.0,6,1,,0.0
404,0.0467421853176927,0.01282881799762347,0.0,0.0,0.016120000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
405,0.06624658895754158,-0.030527675078790027,0.0,0.0,0.01616,1e-15,1e-06,1200.0,0.0,8,1,,0.0
406,0.09473002062393462,0.05394111267895116,0.0,0.0,0.016200000000000003,1e-15,1e-06,1200.0,0.0,9,2,,0.0
407,0.08117274124716026,-0.03557465690627114,0.0,0.0,0.01624,1e-15,1e-06,1200.0,0.0,1,1,,0.0
408,0.01572617348701298,0.01365460868713097,0.0,0.0,0.016280000000000003,1e-15,1e-06,1200.0,0.0,2,2,,0.0
409,0.017016794503358523,0.01890515108954384,0.0,0.0,0.01632,1e-15,1e-06,1200.0,0.0,5,1,,0.0
410,0.05875712715738902,0.025610233458086336,0.0,0.0,0.016360000000000003,1e-15,1e-06,1200.0,0.0,6,2,,0.0
411,0.08449834175563772,-0.022079228043623552,0.0,0.0,0.0164,1e-15,1e-06,1200.0,0.0,7,1,,0.0
412,0.002257005580210715,0.010714793705786348,0.0,0.0,0.01644,1e-15,1e-06,1200.0,0.0,8,2,,0.0
413,0.07804675471642374,-0.0017008521997897506,0.0,0.0,0.01648,1e-15,1e-06,1200.0,0.0,9,1,,0.0
414,0.0885412240057754,0.05716708702082173,0.0,0.0,0.01652,1e-15,1e-06,1200.0,0.0,1,2,,0.0
415,0.06572392236100148,-0.026375896828233786,0.0,0.0,0.016560000000000002,1e-15,1e-06,1200.0,0.0,2,1,,0.0
416,0.019081682052375256,0.008775707162710065,0.0,0.0,0.0166,1e-15,1e-06,1200.0,0.0,5,2,,0.0
417,0.037875250236613485,0.007878650092315713,0.0,0.0,0.016640000000000002,1e-15,1e-06,1200.0,0.0,6,1,,0.0
418,0.08111212544392672,0.055843069441424004,0.0,0.0,0.01668,1e-15,1e-06,1200.0,0.0,7,2,,0.0
419,0.0961348028288085,0.06117754508880572,0.0,0.0,0.016720000000000002,1e-15,1e-06,1200.0,0.0,8,1,,0.0
420,0.0580248565768306,0.056930049048207323,0.0,0.0,0.01676,1e-15,1e-06,1200.0,0.0,9,2,,0.0
421,0.051499264188168636,0.018353249521616634,0.0,0.0,0.016800000000000002,1e-15,1e-06,1200.0,0.0,1,1,,0.0
422,0.06287435320573528,0.0071499982619686615,0.0,0.0,0.01684,1e-15,1e-06,1200.0,0.0,2,2,,0.0
423,0.040684141647461015,0.012459651399231242,0.0,0.0,0.016880000000000003,1e-15,1e-06,1200.0,0.0,5,1,,0.0
424,0.003370819953830203,0.014567582018846024,0.0,0.0,0.01692,1e-15,1e-06,1200.0,0.0,6,2,,0.0
425,0.04579291929558699,0.011699007243016946,0.0,0.0,0.016960000000000003,1e-15,1e-06,1200.0,0.0,7,1,,0.0
426,0.08164521744649768,0.05235046644510041,0.0,0.0,0.017,1e-15,1e-06,1200.0,0.0,8,2,,0.0
427,0.062493552474933795,-0.019571002180722635,0.0,0.0,0.017040000000000003,1e-15,1e-06,1200.0,0.0,9,1,,0.0
428,0.08918199193396513,0.011971809520247689,0.0,0.0,0.01708,1e-15,1e-06,1200.0,0.0,1,2,,0.0
429,0.07187564674062176,-0.024903175312937124,0.0,0.0,0.01712,1e-15,1e-06,1200.0,0.0,2,1,,0.0
430,0.08389963957967082,-0.011987784474310283,0.0,0.0,0.01716,1e-15,1e-06,1200.0,0.0,5,2,,0.0
431,0.06758173439823674,0.028766524386455147,0.0,0.0,0.0172,1e-15,1e-06,1200.0,0.0,6,1,,0.0
432,0.0703887130548037,0.0060679555198624585,0.0,0.0,0.017240000000000002,1e-15,1e-06,1200.0,0.0,7,2,,0.0
433,0.043431230246550545,0.007863883842491867,0.0,0.0,0.01728,1e-15,1e-06,1200.0,0.0,8,1,,0.0
434,0.09443761659145299,-0.02620556456558618,0.0,0.0,0.017320000000000002,1e-15,1e-06,1200.0,0.0,9,2,,0.0
435,0.09347352908900375,0.018908864633343552,0.0,0.0,0.01736,1e-15,1e-06,1200.0,0.0,1,1,,0.0
436,0.08921809886438008,-0.013147980523616315,0.0,0.0,0.017400000000000002,1e-15,1e-06,1200.0,0.0,2,2,,0.0
437,0.06114979613906748,0.0029416495981605343,0.0,0.0,0.01744,1e-15,1e-06,1200.0,0.0,5,1,,0.0
